image,title,id,regular_price,special_price,Brand,Model,Part No,Processor Brand,Processor Type,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Storage,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Touch Screen,Optical Drive,Multimedia Card Slot,Supported Multimedia Card,USB 2 Port,USB 3 Port,USB C / Thunderbolt Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Keyboard Layout,Pointing Device,Security Chip,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Country Of Origin,Made in/ Assemble,Laptop Series,Installed RAM Details,Max. RAM Support,Installed SSD Type,Display Surface,Display Features,Keyboard Back-lit,Num Key pad,Finger Print Sensor,Body Material,Adapter Type,Display Bazel,Generation,Total RAM Slot,Empty/Expansion RAM Slot,Installed HDD Type,HDD RPM,Others,Chipset.,Display Refresh Rate,Storage Upgrade,RAM Bus (MHz),Video Port,Backup Time,VGA/D-Sub,Graphics Memory Type,Audio Port,Micro HDMI Port,NFC,RGB Keyboard,Package Content,Optane Memory,Optane Memory Slot,TPM,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution,Face Detection,Mini HDMI Port,Best For,Device Lighting
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ea-11th-gen-intel-core-i7-11629712919.webp,Asus ZenBook 14 UX425EA 11th Gen Intel Core i7 1165G7 14 Inch FHD Display Pine Grey Laptop #KI416T-UX425EA,Product Id: 33.03.006.1384,"                                 111,210  ","                                 102,500  ",Asus,Asus ZenBook 14 UX425EA,KI416T-UX425EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,8GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,No,1,MicroSD Card Reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4 (Type-C),1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,ASUS SonicMaster stereo,Yes,Array Microphone,HD Webcam,,TouchPad,,Windows 10 Home,Pine Grey,208 x 31.9 x 13.9mm,1.17 kg,4 Cell,67Wh,Li-Polymer,65W power adaptor,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"The beautiful new ZenBook 14 is more portable than ever. Its thinner, lighter, and incredibly compact, Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle. Pine Grey is a glossy shade that is calm and peaceful. It projects professional wisdom, and features a special off-center version of the iconic ZenBook spun-metal finish. ZenBook 14 has a bright and clear four-sided NanoEdge display, with slim bezels that create an 90% screen-to-body ratio for a more immersive viewing experience. The low-power 1-watt display delivers an incredible 400nits of brightness, while maximizing battery life.",Taiwan,China,ZenBook,,,NVMe PCIe,Anti-glare,"Display aspect ratio: 16:9, Brightness: 400nits",Yes,Yes (Touchpad),,Metal,,,11th,,,,,"2.5mm-thin side bezel and 10.9mm bottom bezel, IPS-level wide-view technology, Keyboard: Edge-to-edge design, full-size backlit, with 1.4mm key travel, 3D IR HD camera with Windows Hello support,",,,,4266 MHz,,Up to 10 Hrs.,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-a15-fa506ic-amd-ryzen-7-4800h-11631513790.webp,Asus TUF Gaming A15 FA506IC AMD Ryzen 7 4800H 15.6 Inch FHD LED Display Eclipse Gray Gaming Laptop #HN010T-FA506IC,Product Id: 33.02.006.1392,"                                 113,930  ","                                 105,000  ",Asus,Asus TUF Gaming A15 FA506IC,HN010T-FA506IC,AMD,AMD Ryzen 7,Ryzen 7 4800H,2.90 GHz,4.20 GHz,8,16,12MB,8GB,DDR4,512GB SSD,,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,1 x USB 2.0 Type-A,2 x USB 3.2 Gen 1 Type-A,1 x USB 3.2 Gen 2 Type-C,1,Combo,Combo,Kensington lock,Ethernet RJ-45,Wi-Fi 5 (802.11ac),Bluetooth 5.0,,Yes,Built-in array microphone,HD Webcam,,TouchPad,,Windows 10 Home,Eclipse Gray,359 x 256 x 24.7mm,2.30 Kg,3 Cell,48 Wh,Li-ion,150W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"IMMERSIVE SURROUND SOUND, OPTIMIZED FOR GAMING, ADAPTIVE SYNC, MILITARY-GRADE TOUGHNESS, FIREPOWER FOR ANY TASK",Taiwan,China,TUF Gaming,,,NVMe PCIe,,,Yes,No,,,,,,,,,,,,144 Hz,,,,,,GDDR6,,,,Yes,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-f15-fx506heb-intel-core-i5-11400h-11636546269.webp,Asus TUF Gaming F15 FX506HEB Intel Core i5 11400H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop #HN173T-FX506HEB,Product Id: 33.02.006.1421,"                                 113,930  ","                                 105,000  ",Asus,Asus TUF Gaming F15 FX506HEB,HN173T-FX506HEB,Intel,Intel Core i5,Core i5 11400H,,4.5 GHz,6,12,12MB,8GB,DDR4,512GB SSD,,Nvidia RTX 3050 Ti,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1x Thunderbolt 4,1,Combo,Combo,,Yes,Wi-Fi 6 (802.11ax),Bluetooth 5.2,"DTS software, Built-in array microphone",Dual Speakers,Yes,HD Webcam,Backlit Chiclet Keyboard RGB,Touchpad,Kensington Lock,Windows 10 Home,Eclipse Gray,359 x 256 x 24.3mm,2.30 Kg,3 Cell,48Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Honeycomb Grip, Smart and Striking, Brushed Metal Finish, PERFORMANCE TAKE ON ANY CHALLENGE, CRYSTAL CLEAR AUDIO, STRATEGY/RPG/SHOOTER, SURROUND SOUND, AI NOISE CANCELATION, THERMAL LASTING COOL, SELF-CLEANING, FAST CHARGING",Taiwan,China,TUF Gaming,,32GB,NVMe PCIe,Anti-glare,"16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, DCI-P3",Yes,,No,,180W AC Adapter,,11th,,,,,,,144 Hz,,3200MHz,,,,GDDR6,,,,Yes,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-flip-13-ux363ea-11th-gen-intel-core-11615805601.webp,Asus Zenbook Flip 13 UX363EA Intel Core i5 1135G7 13.3 Inch FHD Touch Display Pine Grey Laptop,Product Id: 33.03.006.1280,"                                 115,010  ","                                 106,000  ",Asus,Asus Zenbook Flip 13 UX363EA,HP172T,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,13.3,FHD OLED Display,1920x1080 (WxH) FHD,Yes,No,,,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,ASUS SonicMaster stereo audio,Array Microphone,HD Webcam,"Backlit Chiclet Keyboard, 1.35mm Key-travel",TouchPad,Yes,Windows 10 Home,Pine Grey,305 x 211 x 11.9-13.9mm,1.30 kg,4 Cell,67Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"The distinctively elegant ZenBook Flip 13 has an all-new design that combines ultimate portability with supreme versatility. Its sleek NanoEdge display and 360 degree ErgoLift hinge make ZenBook Flip 13 extra compact, and the super-slim 13.9 mm chassis houses a wide range of I/O ports for easy connectivity. Its Intel Core processor gives you effortless performance for on-the-go productivity and visual creativity. ZenBook Flip 13 is the versatile and powerful all-rounder thats your perfect business or creative partner.",Taiwan,China,Zenbook Flip,,,NVMe PCIe,,,Yes,Yes (Touchpad),,,,,11th,,,,,"Display: Aspect Ratio: 16:9, IPS-level Panel, Glossy display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 80%, With stylus support, HDMI version: 1.4, Power Supply: TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100 - 240V AC 50/60Hz universal, Military Grade: US MIL-STD 810G military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14x-oled-ux5401ea-intel-core-i5-11635586157.webp,Asus ZenBook 14X OLED UX5401EA Intel Core i5 1135G7 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop #KN146T-UX5401EA,Product Id: 33.03.006.1417,"                                 118,270  ","                                 109,000  ",Asus,Asus ZenBook 14X OLED UX5401EA,KN146T-UX5401EA,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,LPDDR4x,512GB SSD,No,Intel Iris Xe Graphics,Integrated,Shared,14,2.8K OLED WQHD,2880x1800 (WxH),Yes,No,1,Micro SD card reader,,1 x USB 3.2 Gen 2 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Yes,Bluetooth 5.0,,Yes,Built-in array microphone,HD WebCam,Illuminated Chiclet Keyboard 1.4mm Key-travel,TouchPad,Firmware TPM,Windows 10 Home,Pine Grey,311.2 x 221.1 x 15.9 - 15.9mm,1.4 kg,3 Cell,63 Wh,Li-ion,100Watt AC Adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,Taiwan,China,ZenBook,1 x 8GB Non-Removable,8GB,NVMe PCIe,,"16:10 aspect ratio, 0.2ms response time, 90Hz refresh rate, 550nits peak brightness, 100% DCI-P3 color gamut, 1,000,000:1",Yes,Yes,Yes,,,,11th,1,,NVMe PCIe,,,,90 Hz,No,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-vivobook-pro-15-k3500pc-intel-core-i5-11300h-11634539236.webp,Asus VivoBook Pro 15 K3500PC Intel Core i5 11300H 15.6 Inch FHD Display Quiet Blue Laptop #KJ002T-K3500PC,Product Id: 33.01.006.1414,"                                 119,350  ","                                 110,000  ",Asus,Asus VivoBook Pro 15 K3500PC,KJ002T-K3500PC,Intel,Intel Core i5,Core i5 11300H,,4.40 GHz,4,8,8MB,16GB,DDR4,512GB SSD,,Nvidia RTX 3050,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,1,Micro SD card reader,2 x USB 2.0 Type-A,1 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,,,WiFi 6 (802.11ax),Bluetooth 5.0,harman/kardon (Mainstream) with Cortana support,Yes,Yes,HD Webcam,Backlit Chiclet Keyboard 1.35mm Key-travel,Touch Pad,Firmware TPM,Windows 10 Home,Quiet Blue,359.8 x 235.3 x 199mm,1.65 kg,3 Cell,63Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"MyASUS Features (System diagnosis, Battery health charging, Fan Profile, Splendid, Tru2Life, Function key lock, WiFi SmartConnect, Link to MyASUS, TaskFirst, Live update, AI Noise Canceling), Dual-fan cooling system with ASUS IceCool Plus thermal technology, HDR enhanced realism, 70% blue-light reduction for eye care, even more critical for children",Taiwan,China,VivoBook,,16GB,NVMe PCIe,Glossy,"16:9 aspect ratio, 400nits, 100% DCI-P3 color gamut, PANTONE Validated, Glossy display, Screen-to-body ratio: 84",Yes,Yes,Yes,,120W AC Adapter,,11th,,,,,"Built-in Apps: McAfee, MyASUS, Regulatory Compliance: Energy star, Security: BIOS Booting User Password Protection, McAfee LiveSafe 30-day trial, Fingerprint sensor integrated with Power Key",,,,,,,,GDDR6,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-13-ux325ja-10th-gen-intel-core-i7-11598866638.webp,Asus ZenBook 13 UX325JA Intel Core i7 1065G7 13.3 Inch FHD LED Display Pine Grey Laptop,Product Id: 33.03.006.1183,"                                 119,350  ","                                 110,000  ",Asus,Asus ZenBook 13 UX325JA,EG037T,Intel,Intel Core i7,Core i7 1065G7,1.30 GHz,3.90 GHz,4,8,8MB,16GB,LPDDR4x,512GB SSD,,Intel Iris Plus Graphics,Integrated,Shared,13.3,FHD LED,1920x1080 (WxH) FHD,,No,1,MicroSD Card Reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 3 (USB-C),1,,,,,WiFi 6 (802.11ax),Bluetooth 5.0,SonicMaster Audio,Yes,Array Microphone,IR HD Camera,"Edge-to-edge design, full-size backlit, with 1.4mm key travel",Touchpad,,Windows 10 Home,Pine Grey,304 x 203 x 13.9mm,1.11 Kg,4 Cell,67Wh,Lithium-Polymer,65W AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Full HD 16:9 aspect, anti-glare screen, 300nits brightness display, Four-sided frameless NanoEdge design with 88% screen-to-body ratio, 2.9mm-thin side bezel and 12.9mm bottom bezel, IPS-level wide-view technology, 3D IR HD camera with Windows Hello support (Webcam), ASUS SonicMaster stereo audio system with surround-sound; smart amplifier for maximum audio performance Array microphone with Cortana and Alexa voice-recognition support Certified by Harman Kardon (Audio)",Taiwan,China,ZenBook,1 x 16 GB Non-Removable,,NVMe PCIe,Anti-Glare,,Yes,Yes,,,,Four-sided Frameless NanoEdge,10th,1,,,,"Plug Type: Type C, Output: 20V DC, 65W, Input: 100-240V AC, 50/60Hz universal",,,,3200MHz,,,,,,,No,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ultralight-ux435eal-intel-core-i5-11619083640.webp,Asus ZenBook 14 Ultralight UX435EAL Intel Core i5 1135G7 14 Inch FHD Display Pine Grey Laptop,Product Id: 33.03.006.1295,"                                 122,610  ","                                 113,000  ",Asus,Asus ZenBook 14 Ultralight UX435EAL,KC070T-UX435EAL,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,LPDDR4x,1TB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,No,1,Micro SD card reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Audio by ICEpower,Yes,Array Microphone,IR HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",TouchPad,Firmware TPM,Windows 10 Home,Pine Grey,319.3 x 201.7 x 14.9 - 15.6 mm,0.98 kg,3 Cell,63Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook 14 Ultralight combines superb performance and effortless portability with timeless good looks. ZenBook 14 Ultralight includes ASUS NumberPad 2.0 for enhanced productivity, and is powered by 11th Gen Intel Core processors and integrated Intel Iris Xe graphics. Its four-sided NanoEdge display has ultraslim bezels for a 92% screen-to-body ratio. With its great battery life, ZenBook 14 Ultralight helps you get more done effortlessly, ZenBook 14 Ultralight features a frameless four-sided NanoEdge wide-view display, with slim bezels that create a 92% screen-to-body ratio for incredibly immersive viewing experiences. ZenBook 14 Ultrallight provides exceptional heat dissipation via an upgraded 8 mm heat pipe and a new IceBlades fan that efficiently accelerates heat transfer. The 87-blade IceBlades fan and impeller are made of a liquid-crystal polymer that allows them to be lighter and thinner than ordinary fans.",Taiwan,China,ZenBook,,16GB,NVMe PCIe,Anti-glare,"Aspect Ratio: 16:9, IPS-level Panel, LED Backlit, Brightness: 400nits, sRGB: 100%, Screen-to-body ratio: 92 %",Yes,Yes (Touchpad),,,,,11th,,,,,"HDMI version: 2.0b, Audio Jack version: 3.5mm, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Power Supply: TYPE-C, Output: 19V DC, 3.42A, 65W, Input: 100 - 240V AC 50/60Hz universal, Military Grade: US MIL-STD 810G military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-vivobook-pro-15-k3500pc-intel-core-i5-11300h-11636793099.webp,Asus VivoBook Pro 15 K3500PC Intel Core i5 11300H 15.6 Inch FHD OLED Display Quiet Blue Laptop #L1259T-K3500PC,Product Id: 33.01.006.1424,"                                 122,610  ","                                 113,000  ",Asus,Asus VivoBook Pro 15 K3500PC,L1259T-K3500PC,Intel,Intel Core i5,Core i5 11300H,,4.40 GHz,4,8,8MB,16GB,DDR4,512GB SSD,,Nvidia RTX 3050,Dedicated,4GB,15.6,FHD OLED Display,1920x1080 (WxH) FHD,,No,1,Micro SD card reader,2 x USB 2.0 Type-A,1 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,,,WiFi 6 (802.11ax),Bluetooth 5.0,harman/kardon (Mainstream) with Cortana support,Yes,Yes,HD Webcam,Backlit Chiclet Keyboard 1.35mm Key-travel,Touch Pad,Firmware TPM,Windows 10 Home,Quiet Blue,359.8 x 235.3 x 199mm,1.65 kg,3 Cell,63Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"MyASUS Features (System diagnosis, Battery health charging, Fan Profile, Splendid, Tru2Life, Function key lock, WiFi SmartConnect, Link to MyASUS, TaskFirst, Live update, AI Noise Canceling), Dual-fan cooling system with ASUS IceCool Plus thermal technology, HDR enhanced realism, 70% blue-light reduction for eye care, even more critical for children",Taiwan,China,VivoBook,,16GB,NVMe PCIe,Glossy,"16:9 aspect ratio, 0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, SGS Eye Care Display, Screen-to-body ratio: 84",Yes,Yes,Yes,,120W AC Adapter,,11th,,,,,"Built-in Apps: McAfee, MyASUS, Regulatory Compliance: Energy star, Security: BIOS Booting User Password Protection, McAfee LiveSafe 30-day trial, Fingerprint sensor integrated with Power Key",,,,,,,,GDDR6,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-13-ux325ea-intel-core-i7-1165g7-133-11628690420.webp,Asus ZenBook 13 UX325EA Intel Core i7 1165G7 13.3 Inch FHD OLED Display Pine Grey Laptop #KG255T-UX325EA,Product Id: 33.03.006.1381,"                                 124,780  ","                                 115,000  ",Asus,Asus ZenBook 13 UX325EA,KG255T-UX325EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,16GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,13.3,FHD OLED Display,1920x1080 (WxH) FHD,,No,1,MicroSD Card Reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,Yes,Array Microphone,HD Webcam,Backlit Chiclet Keyboard,TouchPad,Firmware TPM,Windows 10 Home,Pine Grey,304.2 x 203 x 13.9 mm,1.07 Kg,4 Cell,67Wh,Li-Ion,65W AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit KeyBoard, FHD (1920 x 1080) 16:9 IPS-level Panel Anti-glare LED Backlit 300nits display, Backlit Chiclet Keyboard, 1.4mm Key-travel, Support NumberPad, HD camera with IR function to support Windows Hello, Without privacy shutter (Webcam), Audio by ICEpower, Built-in speaker, Built-in array microphone, harman/kardon (Premium), with Cortana and Alexa voice-recognition support (Audio), System diagnosis, Battery health charging, Splendid, Tru2Life, Function key lock, Smart WiFi, AppDeals, Link to MyASUS (MyASUS Features), Timeless beauty, effortless portability, Travel light, travel smart, The compact, thin and ultralight all-metal design of ZenBook 13 makes it the ideal traveling companion, Bright, clear, power-efficient display, Next-level AI noise-canceling audio technology, Designed for comfort and convenience, Precision-engineered ErgoLift hinge",Taiwan,China,ZenBook,1 x 16GB Non-Removable,,NVMe PCIe,Anti-glare,"sRGB: 100%, Screen-to-body ratio: 88%",Yes,Yes,,Spun-Metal,,Four-sided NanoEdge,11th,,,,,"HDMI Version: 2.0b, Output: 19V DC, 3.42A, 65W, Input: 100-240V AC 50/60Hz universal, Built-in Apps: MyASUS, Military Grade: US MIL-STD 810G military-grade standard, Security: Trusted Platform Module (TPM), Trusted Platform Module (Firmware TPM), IR webcam with Windows Hello support",,,,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-rog-strix-g15-g513ie-amd-ryzen-7-4800h-156-11632638847.webp,Asus ROG Strix G15 G513IE AMD Ryzen 7 4800H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop #HN037T-G513IE,Product Id: 33.02.006.1400,"                                 126,950  ","                                 117,000  ",Asus,Asus ROG Strix G15 G513IE,HN037T-G513IE,AMD,AMD Ryzen 7,AMD Ryzen 7 4800H,2.90 GHz,4.20 GHz,8,16,12MB,8GB,DDR4,512GB SSD,,Nvidia RTX 3050 Ti Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1 x USB 3.2 Gen 1 Type-C,1,Combo,Combo,,,Yes,Bluetooth 5.1,Dolby Atmos AI noise-canceling technology,Yes,,,,Touchpad,,Windows 10 Home,Eclipse Gray,354 x 259 x 20.6mm,2.10 Kg,4 Cell,56 Wh,Li-ion,200 W AC power adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Fast charging Technology, AURA SYNC, Reliable Wi-Fi 6 Networking , Bigger touchpad,",Taiwan,China,ROG Strix,,,NVMe PCIe,Anti-Glare,,Yes,,,,,,,,,,,,,,,3200MHz,,,,GDDR6,,,,Yes,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i5-21614331735.webp,Asus ZenBook Duo UX482EA Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY024T-UX482EA,Product Id: 33.03.006.1272,"                                 138,340  ","                                 127,500  ",Asus,Asus ZenBook Duo UX482EA,HY024T-UX482EA,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,Yes,No,1,Micro SD card reader,,1 x USB 3.2 Gen 2 Type-A,2 x Thunderbolt 4,,Combo,Combo,,,Yes,Yes,,Yes,Array Microphone,HD Webcam,Backlit Chiclet Keyboard,TouchPad,,Windows 10 Home,Celestial Blue,324 x 222 x 16.9-17.3mm,1.62 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors, ZenBook Duo 14 gives you a superbly immersive viewing experience, with a four-sided frameless NanoEdge display, ZenBook Duo 14 is no lightweight when it comes to performance. It harnesses the power of the latest 11th Generation Intel Core processors combined with plenty of fast RAM, plus Intel Iris Xe and discrete NVIDIA graphics.",Taiwan,China,ZenBook,1 x 8GB,,NVMe PCIe,Anti-glare,,Yes,,,,,,11th,,,,,"Display aspect ratio: 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93, With stylus support, Keyboard: 1.4mm Key-travel, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Audio: Smart Amp Technology, Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,Yes,12.65 inch,ScreenPad Plus Touch Display,1920 x 515,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i5-11628679833.webp,Asus ZenBook Duo UX482EA 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY023T-UX482EA,Product Id: 33.03.006.1375,"                                 139,970  ","                                 129,000  ",Asus,Asus ZenBook Duo UX482EA,HY023T-UX482EA,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,Yes,No,1,MicroSD Card Reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,Yes,Array microphone,HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",TouchPad,Firmware TPM,Windows 10 Home,Celestial Blue,324 x 222 x 17mm,1.57 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors",Taiwan,China,ZenBook,,32GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, IPS-level Panel, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93 %, With stylus support",Yes,,,,,,11th,,,,,"Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515,,,,
