image,title,id,regular_price,special_price,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Type,Generation,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,Installed RAM Details,RAM Type,RAM Bus (MHz),Total RAM Slot,Max. RAM Support,Storage,Installed HDD Type,HDD RPM,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Display Features,Optical Drive,Multimedia Card Slot,USB 2 Port,USB 3 Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Num Key pad,Pointing Device,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Others,Country Of Origin,Made in/ Assemble,Installed SSD Type,Supported Multimedia Card,USB C / Thunderbolt Port,Keyboard Back-lit,Finger Print Sensor,Body Material,Backup Time,Chipset.,Optane Memory,Storage Upgrade,Display Surface,TPM,Adapter Type,Processor Type.,Built-In RAM,Security Chip,Empty/Expansion RAM Slot,Package Content,Mini HDMI Port,Keyboard Layout,Micro HDMI Port,VGA/D-Sub,Graphics Memory Type,Licensed Application,Display Refresh Rate,Audio Port,Display Bazel,Touch Screen,Display Port,NFC,RGB Keyboard,Mini DP Port,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-laptop-go-intel-core-i5-1035g1-21634626966.webp,Microsoft Surface Laptop Go Intel Core i5 1035G1 12.4 Inch Pixelsense Multi Touch Display Platinum Surface Laptop #TNU-00001,Product Id: 33.03.191.233,"                                 85,720  ","                                 79,000  ",Microsoft,Microsoft Surface Laptop Go,Surface Laptop,TNU-00001,Intel,Intel Core i5,10th,Core i5 1035G1,1.00 GHz,3.60 GHz,4,8,6MB,8GB,,DDR4,,,,128GB SSD,,,,Intel UHD Graphics,Integrated,Shared,12.4,PixelSense MultiTouch Display,1536 x 1024  Pixels,"Panel Type: Unspecified LCD, Aspect Ratio: 3:2",No,None,,1 x USB Type-A,,Yes,Yes,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Omnisonic speakers with Dolby audio,Yes,2 x Far-Field,HD Webcam,,TouchPad,Windows 10 Pro,Platinum,278.18 x 205.67 x 15.69mm,1.11 kg,,,,39Watt,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Sleek design and standout value The lightest Surface Laptop features our signature 3:2 aspect ratio that helps you see and do more, all on a 12.4 inch PixelSense touchscreen in premium materials and choice of colors, Familiar features and trusted Windows Hello security One Touch sign-in with the Fingerprint Power Button on select models all-day typing comfort on the full-size keyboard, and immersive Omnisonic sound backed by Dolby Audio, Get it done with your favorite apps Collaborate connect, and do your best work Power through your favorite apps","Sensors: Ambient light sensor, Touch: 10 point multi-touch",USA,,NVMe PCIe,,1 x Unspecified USB,No,Yes,,Up to 13 Hrs.,,,,,,,,,Infineon TPM,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ja-intel-core-i5-1035g1-14-11628075286.webp,Asus ZenBook 14 UX425JA Intel Core i5 1035G1 14 Inch FHD Display Pine Grey Laptop #HM021T-UX425JA,Product Id: 33.03.006.1363,"                                 88,430  ","                                 81,500  ",Asus,Asus ZenBook 14 UX425JA,ZenBook,HM021T-UX425JA,Intel,Intel Core i5,10th,Core i5 1035G1,1.00 GHz,3.60 GHz,4,8,6MB,8GB,,LPDDR4x,3200MHz,,,512GB SSD,,,,Intel UHD Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"Aspect Ratio: 16:9, 300nits brightness display Four-sided frameless NanoEdge design with 90% screen-to-body ratio, 2.5mm-thin side bezel and 3.3mm bottom bezel, IPS-level wide-view technology",No,1,,1 x USB 3.2 Gen 1 Type-A,1,,,,,WiFi 6 (802.11ax),Bluetooth 5.0,ASUS SonicMaster Stereo Audio,Yes,Array Microphone,3D IR HD camera,Yes (Touchpad),TouchPad,Windows 10 Home,Pine Grey,319 x 208 x 13.9mm,1.17 kg,4 Cell,67Wh,Lithium-polymer,65W power adaptor,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"The beautiful new ZenBook 14 is more portable than ever. Its thinner, lighter, and incredibly compact, yet includes HDMI, Thunderbolt 3 USB-C, USB Type-A and MicroSD card reader for unrivaled versatility. Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle.","Power Supply: Plug Type: Type C, Output: 20V DC, 65W, Input: 100-240V AC, 50/60Hz universal,",Taiwan,China,NVMe PCIe,MicroSD Card Reader,2 x Thunderbolt 3 (USB-C),Yes,,,,,,,Anti-glare,,,,,,,,,"Edge-to-edge design, full-size backlit, with 1.4mm key travel",,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/dell-latitude-14-5490-8th-gen-intel-core-i5-8250u-11598354677.webp,Dell Latitude 14-5490 8th Gen Intel Core i5 8250U 14 Inch FHD Display Black Laptop,Product Id: 33.01.013.1289,"                                 90,060  ","                                 84,000  ",Dell,Dell Latitude 14-5490,Latitude,,Intel,Intel Core i5,8th,Core i5 8250U,1.60 GHz,3.40 GHz,4,8,6MB,8GB,1 x 8GB,DDR4,2666 MHz,,,1TB HDD,SATA,,,Intel UHD 620 Graphics,Integrated,Shared,14,FHD Antiglare LED,1920x1080 (WxH) FHD,,No,1,,3 x USB3.1 Gen 1,1,Combo,Combo,Noble Wedge Lock slot,Ethernet RJ-45,AX200 11ax (2x2),Bluetooth 5.0,,Yes,,IR HD Camera,,TouchPad,Free-Dos,Black,19.6 x 323.05 x 216 mm,1.48Kg,3 Cell,,,,"3 Year (Battery, Adapter 1 Year)",Estimated Warranty Claim Duration 25 Days. It may take additional time up to 50 days,"Bypass passwords: Start the workday faster by signing on with an optional fingerprint reader integrated into the power button or with the optional IR camera + Windows Hello for seamless authentication. Power through the day: Keep the work flowing with a high-density battery and Express Charge, which allows an 80 percent charge in one hour. With Dell Power Manager, you can choose from four modes to balance between optimal battery or power performance. Connect anywhere: Seamlessly work on the go thanks to optional mobile broadband supporting speeds up to 450Mbps. Stay synced: Thanks to Modern Standby, you can get back to your work instantly when returning to your system due to the Wi-Fi staying strongly connected","USD Reader, External uSIM Card Tray (optional), Universal Audio Jack, USB 3.1 Gen 1, USB 3.1 Gen 1 with PowerShare, HDMI, RJ 45, Noble Wedge Lock Slot, DC-in 7.4mm Barrel, USB Type C 3.1 Gen 2 with Power Delivery and DisplayPort (Optional Thunderbolt 3), USB 3.1 Gen 1, Optional Contacted SmartCard Reader",USA,China,,SD Card Reader,1 x USB 3.1 Gen 2 Type-C,Yes,,,,,,,Anti-glare,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/lenovo-ideapad-slim-5i-14itl-intel-core-i5-1135g7-11635050681.webp,Lenovo IdeaPad Slim 5i 14ITL Intel Core i5 1135G7 14 Inch FHD IPS Antiglare Display Graphite Grey Laptop #82FE00UBIN-2Y,Product Id: 33.01.200.915,"                                 91,140  ","                                 84,000  ",Lenovo,Lenovo IdeaPad Slim 5i 14ITL,IdeaPad,82FE00UBIN-2Y,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,,,512GB SSD,,,,Nvidia MX450 Graphics,Dedicated,1GB,14,FHD IPS LED Display,1920x1080 (WxH) FHD,"IPS, 16:9, 300 nits, 45% NTSC",No,1,,2 x USB 3.1 Gen 1,1,Combo,Combo,,,Yes,Bluetooth 5.1,Dolby Audio Speaker,Yes,,HD WebCam,,TouchPad,Windows 10 Home,Graphite Grey,321.57 x 211.59 x 17.9mm,1.45 kg,,56.5 WH,,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 30 Days. It may take additional time up to 60 days,,,China,China,NVMe PCIe,SD Card Reader,1 x USB Type-C,Yes,Yes,,,,,,Anti-Glare,,,,,Firmware TPM 2.0,,,,Backlit keyboard,,,GDDR6,Microsoft Office,,,Narrow Bezel,,1,,,,,,
https://www.ryanscomputers.com/storage/products/main/dell-g7-15-7591-9th-gen-intel-core-i5-9300h-11567338956.webp,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,Product Id: 33.02.013.1155,"                                 92,230  ","                                 85,000  ",Dell,Dell G7 15-7591,G Series,GAMING NEBULA15CFL2001001,Intel,Intel Core i5,9th,Core i5 9300H,2.40 GHz,4.10 GHz,4,8,8MB,8GB,1 x 8GB,DDR4,2666 MHz,,,256GB SSD,,,,Nvidia GTX 1050,Dedicated,3GB,15.6,FHD LED,1920x1080 (WxH) FHD,,,,,3 x USB 3.1 Gen 1,1,Combo,Combo,1 x Wedge-shaped lock slot,Yes,"802.11 a, b, g",Bluetooth 4.2,,Yes,,Yes,10-key numeric keypad,TouchPad,Windows 10 Home,Silver,23.7 x 634.3 x 273.4 mm,1.87 Kg,3 Cell,60 Wh,,,2 Year (2 Year for Battery and Adapter),Estimated Warranty Claim Duration 25 Days. It may take additional time up to 50 days,"Backlit KeyBoard, Finger Print Sensor, Gaming Laptop",Display: Anti-glare LED Backlight Non-touch Wide Viewing Angle Display,USA,China,NVMe PCIe,,1 x Type-C (Thunderbolt 3),Yes,Yes,,,,,,Anti-glare,,,,,,,,,,,,GDDR5,,,,,,1,,,,,,
https://www.ryanscomputers.com/storage/products/main/lenovo-ideapad-slim-5i-15itl-intel-core-i5-1135g7-11635051051.webp,Lenovo IdeaPad Slim 5i 15ITL Intel Core i5 1135G7 15.6 Inch FHD IPS Display Platinum Grey Laptop #82FG015FIN-2Y,Product Id: 33.01.200.916,"                                 92,230  ","                                 85,000  ",Lenovo,Lenovo IdeaPad Slim 5i 15ITL,IdeaPad,82FG015FIN-2Y,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,,,1TB HDD+256GB SSD,SATA,,,Nvidia MX450 Graphics,Dedicated,2GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,"IPS, 16:9, 300 nits, 45% NTSC",No,1,,2 x USB 3.1 Gen 1,1,Combo,Combo,,,Yes,Bluetooth 5.1,Dolby Audio Speaker,Yes,,HD WebCam,,TouchPad,Windows 10 Home,Platinum Grey,356.67 x 233.13 x 17.9mm,1.8 kg,,57 Wh,,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 30 Days. It may take additional time up to 60 days,,,China,China,NVMe PCIe,SD Card Reader,1 x USB Type-C,Yes,Yes,,,,,,Anti-Glare,,,,,Firmware TPM 2.0,,,,Backlit keyboard,,,GDDR6,Microsoft Office,,,Narrow Bezel,,1,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ea-intel-core-i5-1135g7-14-11628110897.webp,Asus ZenBook 14 UX425EA Intel Core i5 1135G7 14 Inch FHD Display Lilac Mist Laptop #KI593T-UX425EA,Product Id: 33.03.006.1370,"                                 93,310  ","                                 86,000  ",Asus,Asus ZenBook 14 UX425EA,ZenBook,KI593T-UX425EA,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8GB Non-Removable,LPDDR4x,,1,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"sRGB: 100%, Screen-to-body ratio: 90%",No,1,,1 x USB 3.2 Gen 1 Type-A,1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Harman/kardon (Premium),Yes,Array Microphone,IR HD Camera,,TouchPad,Windows 10 Home,Lilac Mist,319 x 208 x 13.9mm,1.13 Kg,4 Cell,67Wh,Li-Ion,65W USB Type-C AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit KeyBoard, FHD 16:9 IPS-level Panel Anti-glare LED Backlit 300nits display, 1.4mm Key-travel, Support NumberPad, HD camera with IR function to support Windows Hello, Without privacy shutter (Webcam), Smart Amp Technology, Built-in array microphone, harman/kardon (Premium) with Cortana and Alexa voice-recognition support (Audio), Timeless beauty, effortless portability, The beautiful new ZenBook 14 is more portable than ever, Its thinner, lighter, and incredibly compact, yet includes HDMI, Thunderbolt 4 USB-C, USB Type-A and MicroSD card reader for unrivaled versatility, Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle, Travel light, travel smart, Bright, clear, power-efficient display, Connect fast-anywhere, Next-level AI noise-canceling audio technology, Designed for comfort and convenience, Precision-engineered ErgoLift hinge, Certified audio quality, A ZenBook for every need","HDMI Version: 2.0b, Output: 19V DC, 3.42A, 65W, Input: 100-240V AC 50/60Hz universal, Built-in Apps: MyASUS, MyASUS Features: System diagnosis, Battery health charging, Fan Profile, Splendid, Function key lock, Smart WiFi, AppDeals, Link to MyASUS, Military Grade: US MIL-STD 810G military-grade standard, Security: Trusted Platform Module (Firmware TPM), Trusted Platform Module (TPM) 2.0, IR webcam with Windows Hello support",Taiwan,China,NVMe PCIe,MicroSD card reader,2 x Thunderbolt 4,Yes,,Metal,,,,,Anti-Glare,,,,,Yes,,,,Backlit Chiclet Keyboard,,,,,,,Four-sided NanoEdge,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ea-intel-core-i5-1135g7-14-11628686094.webp,Asus ZenBook 14 UX425EA Intel Core i5 1135G7 14 Inch FHD Display Pine Grey Laptop #KI355T-UX425EA,Product Id: 33.03.006.1380,"                                 93,310  ","                                 86,000  ",Asus,Asus ZenBook 14 UX425EA,ZenBook,KI355T-UX425EA,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8GB Non-Removable,LPDDR4x,,1,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"sRGB: 100%, Screen-to-body ratio: 90%",No,1,,1 x USB 3.2 Gen 1 Type-A,1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Harman/kardon (Premium),Yes,Array Microphone,IR HD Camera,Yes (Touchpad),TouchPad,Windows 10 Home,Pine Grey,319 x 208 x 13.9mm,1.13 Kg,4 Cell,67Wh,Li-Ion,65W USB Type-C AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit KeyBoard, FHD 16:9 IPS-level Panel Anti-glare LED Backlit 300nits display, 1.4mm Key-travel, Support NumberPad, HD camera with IR function to support Windows Hello, Without privacy shutter (Webcam), Smart Amp Technology, Built-in array microphone, harman/kardon (Premium) with Cortana and Alexa voice-recognition support (Audio), Timeless beauty, effortless portability, The beautiful new ZenBook 14 is more portable than ever, Its thinner, lighter, and incredibly compact, yet includes HDMI, Thunderbolt 4 USB-C, USB Type-A and MicroSD card reader for unrivaled versatility, Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle, Travel light, travel smart, Bright, clear, power-efficient display, Connect fast-anywhere, Next-level AI noise-canceling audio technology, Designed for comfort and convenience, Precision-engineered ErgoLift hinge, Certified audio quality, A ZenBook for every need","HDMI Version: 2.0b, Output: 19V DC, 3.42A, 65W, Input: 100-240V AC 50/60Hz universal, Built-in Apps: MyASUS, MyASUS Features: System diagnosis, Battery health charging, Fan Profile, Splendid, Function key lock, Smart WiFi, AppDeals, Link to MyASUS, Military Grade: US MIL-STD 810G military-grade standard, Security: Trusted Platform Module (Firmware TPM), Trusted Platform Module (TPM) 2.0, IR webcam with Windows Hello support",Taiwan,China,NVMe PCIe,MicroSD Card Reader,2 x Thunderbolt 4,Yes,,Metal,,,,,Anti-Glare,,,,,Yes,,,,Backlit Chiclet Keyboard,,,,,,,Four-sided NanoEdge,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ea-11th-gen-intel-core-i5-11606370196.webp,Asus ZenBook 14 UX425EA Intel Core i5 1135G7 14 Inch FHD Display Pine Grey Laptop,Product Id: 33.03.006.1236,"                                 93,310  ","                                 86,000  ",Asus,Asus ZenBook 14 UX425EA,ZenBook,KC302T/BM013T,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8 GB Non-Removable,LPDDR4x,,1,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"sRGB: 100%, Screen-to-body ratio: 90%",No,1,,1 x USB3.2 Gen 1 Type-A,1,,,Function Key Lock,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Harman/kardon (Premium),Yes,Array Microphone,IR HD Camera,Yes,Dual-function touchpad with an integrated LED-illuminated numeric keypad,Windows 10 Home,Pine Grey,319 x 208 x 13.9 - 13.9 mm,1.13 Kg,4 Cell,67Wh,Li-Ion,65W USB Type-C AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit KeyBoard, FHD 16:9 IPS-level Panel Anti-glare LED Backlit 300nits display, 1.4mm Key-travel, Support NumberPad, HD camera with IR function to support Windows Hello, Without privacy shutter (Webcam), Smart Amp Technology, Built-in array microphone, harman/kardon (Premium) with Cortana and Alexa voice-recognition support (Audio), Timeless beauty, effortless portability, The beautiful new ZenBook 14 is more portable than ever, Its thinner, lighter, and incredibly compact, yet includes HDMI, Thunderbolt 4 USB-C, USB Type-A and MicroSD card reader for unrivaled versatility, Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle, Travel light, travel smart, Bright, clear, power-efficient display, Connect fast-anywhere, Next-level AI noise-canceling audio technology, Designed for comfort and convenience, Precision-engineered ErgoLift hinge, Certified audio quality, A ZenBook for every need","HDMI Version: 2.0b, Output: 19V DC, 3.42A, 65W, Input: 100-240V AC 50/60Hz universal, Built-in Apps: MyASUS, MyASUS Features: System diagnosis, Battery health charging, Fan Profile, Splendid, Function key lock, Smart WiFi, AppDeals, Link to MyASUS, Military Grade: US MIL-STD 810G military-grade standard, Security: Trusted Platform Module (Firmware TPM), Trusted Platform Module (TPM) 2.0, IR webcam with Windows Hello support",Taiwan,China,NVMe PCIe,MicroSD card reader,2 x Thunderbolt 4,Yes,,Metal,,,,,Anti-Glare,,,,,Yes,,,,Backlit Chiclet Keyboard,,,,,,,Four-sided NanoEdge,,,No,,,,,
https://www.ryanscomputers.com/storage/products/main/lenovo-ideapad-gaming-3i-15imh-intel-core-i5-21635052226.webp,Lenovo IdeaPad Gaming 3i 15IMH Intel Core i5 10300H 15.6 Inch FHD IPS Display Onyx Black Gaming Laptop #81Y401ALIN-2Y,Product Id: 33.02.200.917,"                                 93,850  ","                                 86,500  ",Lenovo,Lenovo IdeaPad Gaming 3i 15IMH,IdeaPad Gaming,81Y401ALIN-2Y,Intel,Intel Core i5,10th,Core i5 10300H,2.50 GHz,4.50 GHz,4,8,8MB,8GB,,DDR4,,,,1TB HDD+256GB SSD,SATA,,,Nvidia GTX 1650 Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,2 x USB 3.1 Gen 1,1,Combo,Combo,,Ethernet RJ-45,Yes,Bluetooth 5.0,2 x 1.5W Speakers with Dolby Audio,Yes,Array Microphone,HD WebCam,,TouchPad,Windows 10 Home,Onyx Black,359 x 249.6 x 24.9mm,2.2 kg,,,,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 30 Days. It may take additional time up to 60 days,,,China,China,NVMe PCIe,,1 x USB 3.1 Type-C,Yes,,,,,,,,,,,,Firmware TPM 2.0,,,,Backlit KeyBoard,,,GDDR6,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/avita-admiror-intel-core-i5-10210u-14-inch-fhd-11617699287.webp,Avita ADMIROR Intel Core i5 10210U 14 Inch FHD IPS Display Blazing Brown Laptop,Product Id: 33.01.780.50,"                                 94,940  ","                                 87,500  ",Avita,Avita ADMIROR,ADMIROR,NS14A5BDF562-BBB,Intel,Intel Core i5,10th,Core i5 10210U,1.60 GHz,4.20 GHz,4,8,6MB,8GB,,DDR4,,,,512GB SSD,,,,Intel UHD Graphics 620,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,,,,,,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,,2 x 1.5 W speakers With passive booster x 4,Dual Microphones,HD Webcam,,,Windows 10 Home,Blazing Brown,325 x 235 x 18mm,1.32 kg,,38.5Wh,Li-ion,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 15 Days. It may take additional time up to 45 days,,,Hong Kong,China,M.2 SATA,,2 x USB 3.0 Type-C,,Yes,"Aluminum, Magnesium",Up to 10 Hrs.,,,,,,,,,,,"AC Adapter, Power cord, Optional USB-C to USB + HDMI + Headphone Jack Adapter, USB-C to 3.5mm Converter Cable",,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/avita-admiror-intel-core-i5-10210u-14-inch-fhd-11617699835.webp,Avita ADMIROR Intel Core i5 10210U 14 Inch FHD IPS Display Delight Pink Laptop,Product Id: 33.01.780.51,"                                 94,940  ","                                 87,500  ",Avita,Avita ADMIROR,ADMIROR,NS14A5BDF562-DPB,Intel,Intel Core i5,10th,Core i5 10210U,1.60 GHz,4.20 GHz,4,8,6MB,8GB,,DDR4,,,,512GB SSD,,,,Intel UHD Graphics 620,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,,,,,,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,,2 x 1.5 W speakers With passive booster x 4,Dual Microphones,HD Webcam,,,Windows 10 Home,Delight Pink,325 x 235 x 18mm,1.32 kg,,38.5Wh,Li-ion,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 15 Days. It may take additional time up to 45 days,,,Hong Kong,China,M.2 SATA,,2 x USB 3.0 Type-C,,Yes,"Aluminum, Magnesium",Up to 10 Hrs.,,,,,,,,,,,"AC Adapter, Power cord, Optional USB-C to USB + HDMI + Headphone Jack Adapter, USB-C to 3.5mm Converter Cable",,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/avita-admiror-intel-core-i5-10210u-14-inch-fhd-11617700577.webp,Avita ADMIROR Intel Core i5 10210U 14 Inch FHD IPS Display Flaming Copper Laptop,Product Id: 33.01.780.52,"                                 94,940  ","                                 87,500  ",Avita,Avita ADMIROR,ADMIROR,NS14A5BDF562-FCB,Intel,Intel Core i5,10th,Core i5 10210U,1.60 GHz,4.20 GHz,4,8,6MB,8GB,,DDR4,,,,512GB SSD,,,,Intel UHD Graphics 620,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,,,,,,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,,2 x 1.5 W speakers With passive booster x 4,Dual Microphones,HD Webcam,,,Windows 10 Home,Flaming Copper,325 x 235 x 18mm,1.32 kg,,38.5Wh,Li-ion,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 15 Days. It may take additional time up to 45 days,,,Hong Kong,China,M.2 SATA,,2 x USB 3.0 Type-C,,Yes,"Aluminum, Magnesium",Up to 10 Hrs.,,,,,,,,,,,"AC Adapter, Power cord, Optional USB-C to USB + HDMI + Headphone Jack Adapter, USB-C to 3.5mm Converter Cable",,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-modern-14-b11sb-11th-gen-intel-core-i5-1135g7-71608542850.webp,MSI Modern 14 B11SB 11th Gen Intel Core i5 1135G7  14 Inch FHD IPS Display Carbon Gray Laptop,Product Id: 33.01.033.1121,"                                 93,850  ","                                 87,500  ",MSI,MSI Modern 14 B11SB,Modern,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,1,32GB,512GB SSD,,,,Nvidia MX450 Graphics,Dedicated,2GB,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,,2 x USB 3.2 Gen2 Type-A,1,Combo,Combo,,,Intel Wi-Fi 6 AX201,Bluetooth 5.1,,2 x 2W Speakers,Single Digital Microphone,HD Webcam,None,TouchPad,Windows 10 Home,Carbon Gray,319 x 219 x 16.9mm,1.30 Kg,3 Cell,52Wh,Li-Polymer,90 W,1 year,Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Notebook With Sleeve Bag, Supports data transfers up to 40Gbps and with power delivery, you can rapidly charge your devices. The MSI Center takes optimization to the next level with easily adjustable system modes and resources for a wide range of scenarios and needs. Crafted in ultra-light chassis with sandblasting aluminum, combined with white keyboard illumination, the Modern 14 is made portable and durable wherever you go. To pursue the best of the best, the product meets the MIL-STD 810G military standard for reliability and durability. MSI always strives for professionalism with world-leading technology. Designed for non-stop, on-the-go creators, this collection keeps creative spirit going through the long lasting battery. Nahimic 3 Audio enhances your favorite music into virtual surround sound over your standard audio equipment.","1 x DC-in, HDMI: (4K 60Hz), Thunderbolt 4 (with PD Charging), Webcam: 30fps 720p",,,NVMe PCIe,1 x Micro-SD Card Reader,1 x USB 4.0 Type-C,Yes,,Aluminum,,Integrated SoC,,,,,,,,,,,,Single Backlit KeyBoard,,,GDDR5,,,,Thin-bezel,,1,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-summit-b14-a11m-11th-gen-intel-core-i5-1135g7-21608537221.webp,MSI Summit B14 A11M Intel Core i5 1135G7 14 Inch FHD IPS Display Black Laptop,Product Id: 33.01.033.1130,"                                 94,400  ","                                 88,000  ",MSI,MSI Summit B14 A11M,Summit,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,1,32GB,512GB SSD,,,,Intel Iris X Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,No,1,,2 x USB 3.2 Gen 2 Type-A,1,Combo,Combo,,,Intel Wi-Fi 6 AX201,Bluetooth 5.1,,2 x 2W Speakers,Single Digital Microphone,,None,TouchPad,Windows 10 Home,,319 x 219 x 16.9mm,1.30 Kg,3 Cell,52Wh,Li-Polymer,65W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Notebook With Prestige Topload Bag, 11th Gen. Intel CoreTM i7 processor & Intel Iris X graphics deliver heavyweight performance and lightweight portability, which will keep you in the flow, wherever you go. Paired with Thunderbolt 4 port, the Summit series transfer data at up to 40Gbps with USB 4.0 type-C and connect to multiple displays and peripherals. Matrix Display support up to 2 extra displays, Trusted Platform Module (TPM) 2.0 technology is designed to provide hardware-based, security-related functions. With Windows Hello, you can sign-in with your fingerprint for easy and secure access. Enjoy password-free experience on supported web service with the latest FIDO 2 authentication. Intuitive way to understand the status of webcam. Independent LED light for Webcam On/Off Notification. Sensitive/confidential data can be priceless. Device lock controls access to USB/SD card storage devices for data. Access function keys without pressing Fn. Press F12 to easily share your business ideas with your colleagues and clients. Experience multi-touch gestures and intuitive response with the precision touchpad. The optimized 1.5mm key travel makes typing more comfortable and precise.","Webcam: HD type (30fps 720p), 1 x DC-in, HDMI: (4K 60Hz), USB 4.0 Type-C: DP/ Thunderbolt 4 (with PD Charging), Hi-Res Audio Ready, Security: Finger Print Reader, SSD: NVMe M.2 SSD by PCIe Gen4,",,,NVMe PCIe,1 x Micro SD Card Reader,1 x USB 4.0 Type-C,Yes,,,,Integrated SoC,,,,2.0,,,,,,,,Single Backlit KeyBoard,,,,,,,Thin-bezel,,,,,,,,
